Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250400905000388,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009018,Jardim Paulistano,1,0,135,484,3.59,2.74,1172.7,847655.69,1190.34,839348.74,550.67,569359.99,952.38,602261.57,NA
250400905000389,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009018,Jardim Paulistano,1,0,249,836,3.36,2.5,896.14,763912.88,961.8,756701.29,467.42,501866.39,815.38,591968.85,NA
250400905000390,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009018,Jardim Paulistano,1,0,228,797,3.5,3,1605.07,7482778.22,1671.03,7680970.99,812.21,3093229.94,1238.09,4190282.31,NA
250400905000391,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,259,980,3.78,3.26,278.69,87357.63,372.06,81857.47,170.74,63040.16,357.2,65288.2,NA
250400905000392,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,209,798,3.82,3.56,284.34,128215.53,453.65,127749.32,241.96,128704.94,478.88,141312.38,NA
250400905000393,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,223,774,3.47,1.99,652.87,432225.9,680.33,431721.17,347.72,310828.2,589.53,384630.22,NA
250400905000394,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,193,673,3.49,2.29,434.11,143184.57,629.95,83965.87,299.11,122405.97,609.26,60136.58,NA
250400905000395,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,284,982,3.46,2.16,629.83,357220.46,771,328320.02,343.47,243655.82,686.94,251389.73,NA
250400905000396,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,239,864,3.62,3.17,657.56,243639.41,707.91,226573.92,386.94,201175.86,612.94,180104.48,NA
250400905000397,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,226,777,3.44,2.46,794.69,491085.81,847.17,478999.91,457.77,384467.61,705.45,417840.39,NA
250400905000398,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,277,933,3.37,2.01,1052.18,872189.38,1095.7,860538.35,566.92,569640.32,910.09,602206.4,NA
250400905000399,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009037,Ramadinha,1,0,204,779,3.82,2.78,475.41,131394.17,613.82,84392.61,259.96,133846.38,572.59,115742.54,NA
250400905000400,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009031,Novo Bodocongo,1,0,72,291,4.04,4.72,803.75,2580939.51,904.22,2816390.14,375.88,940658.49,716.24,1553482.96,NA
250400905000401,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009031,Novo Bodocongo,1,1,163,647,3.97,4.1,382.24,93060.27,475.61,71217.36,228.44,73932.09,415.2,56768.66,NA
250400905000402,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,169,652,3.86,2.63,1165.61,14811427.66,1287.5,16212554.15,623.18,6306002.76,1112.82,10730196.83,NA
250400905000403,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009051,JARDIM QUARENTA,1,0,113,386,3.42,2.03,1188.75,1200189.24,1221.17,1193267.7,569.41,682041.3,919,779964.47,NA
250400905000404,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009040,São José,1,0,201,574,2.86,2.26,1469.06,5420975.59,2420.34,6638853.56,949.57,3597358.03,2061.91,5525709.57,NA
250400905000405,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009008,Centenário,1,0,120,453,3.78,2.63,1700.48,3551661.24,1805.81,3581718.71,747.51,1893294.17,1329.27,2596509.39,NA
250400905000406,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,143,555,3.88,3.15,409.39,53088.79,450.33,39859.74,219.18,71070.03,400.36,57223.99,NA
250400905000407,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,99,371,3.75,4.95,343.28,82673.51,395.17,74570.22,193.02,67716.61,349.69,67896.76,NA
250400905000408,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,193,690,3.58,2.9,482.08,75256.43,502.93,67986.98,286.34,83201.04,411.06,68133.89,NA
250400905000409,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,140,382,2.73,1.47,2328.17,6396403.44,2526.7,6440559.68,1414.06,4350907.62,2013.78,4991327.33,NA
250400905000410,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,232,803,3.46,3.12,729.45,772668.24,1077.92,766119.56,418.48,457154.95,887.57,553559.96,NA
250400905000411,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,287,880,3.07,1.59,1037.46,688491,1074.91,673031.28,619.96,551551.29,936.62,536645.98,NA
250400905000412,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009041,Santa Rosa,1,0,341,1148,3.37,2.48,751.6,784117.01,857.18,803829.04,439.99,432707.81,748.29,505340.82,NA
250400905000413,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,0,188,651,3.46,2.26,988.4,2276309.89,1055.79,2360842.58,488.94,1013455.35,850.47,1456790.63,NA
250400905000414,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,0,92,308,3.35,2.45,2706.34,11086762.71,2766.48,11167655.78,1360.5,6184586.52,2163.69,8109479.19,NA
250400905000415,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,0,196,657,3.35,2.14,750.99,1367818.42,908.6,1512575.09,449.71,793068.43,788.8,1124630.29,NA
250400905000416,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009015,Estação Velha,1,0,213,739,3.47,2.41,266.26,63277.14,375.58,48097.52,273.72,99531.23,460.99,81243.6,NA
250400905000417,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009016,Itararé,1,0,162,502,3.1,1.77,3055.41,11308137.59,3193.4,11378636.67,1736.15,7564672.24,2604.22,9091652.58,NA
250400905000418,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009016,Itararé,1,0,244,883,3.62,2.45,2314.39,9274282.12,2423.65,9448054,1109.28,4369681.46,1763.71,5796367.56,NA
250400905000419,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009044,Tambor,1,0,199,668,3.36,2.96,676.66,298253.17,712.46,288474.49,386.92,238898.65,619.3,238466.55,NA
250400905000420,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009038,Sandra Cavalcante,1,0,199,700,3.52,3.33,1361.14,3540104.7,1496.5,3690420.08,797.94,2220770.83,1322.74,2989238.02,NA
250400905000421,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009038,Sandra Cavalcante,1,0,181,660,3.65,2.11,4742.49,17936415.85,4768.84,17910271.92,2266.39,11803218.9,3532.9,13930375.92,NA
250400905000422,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,236,805,3.41,1.83,3253.06,13417370.43,3621.33,13603565.9,1883.19,22063496.57,2954.66,31471312.01,NA
250400905000423,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,160,467,2.92,1.31,3572.77,12903950.37,3997.5,12738953.97,2534.58,10523201.12,3562.84,11131028.11,NA
250400905000424,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,194,641,3.3,2.01,3574.37,9015736.25,3611.6,8974967.25,1868.96,6830583.74,2693.07,7625204.7,NA
250400905000425,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,204,743,3.64,2.05,2984.95,11175665.88,3059.94,11227228.91,1450.11,5733158.51,2226.6,7077232.84,NA
250400905000426,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,235,815,3.47,2.9,2562.07,6328726.95,2664.1,6308852.08,1287.82,3668045.19,1929.11,4258691.08,NA
250400905000427,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,222,749,3.37,2.79,943.91,854081.27,1047.74,839168.71,542.2,569640.19,885.99,626378.91,NA
250400905000428,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,187,446,2.39,1.27,2122.09,5763284.94,2320.64,5842219.65,1507.28,4044826.18,2004.68,4383620,NA
250400905000429,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009048,Vila Cabral,1,0,251,910,3.63,2.52,622.84,345470.52,685.68,337202.81,354.39,266007.42,587.33,304121.43,NA
250400905000430,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009048,Vila Cabral,1,0,210,787,3.75,3.47,546.84,161003.11,604.41,143065.37,297.77,149578.33,536.31,141449.78,NA
250400905000431,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009026,Mirante,1,0,239,907,3.79,1.86,7838.67,128385675.89,7972.09,129512087.32,3280.81,51024393.24,5018.08,69360193.01,NA
250400905000432,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009034,Prata,1,0,65,205,3.15,2.32,1898.83,3801955.89,2091.93,3784341.82,957.19,2345894.25,1722.94,2908621.36,NA
250400905000433,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009014,Distrito Industrial,1,0,529,2015,3.81,3.51,487.36,155616.96,517.7,149585.92,265.26,159774.35,435.84,188205.22,NA
250400905000434,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009e3,CAMPINA GRANDE (demais setores),4,0,9,36,4,2,6160,100586250,6160,100586250,1773,31658832.06,3546,58616342,NA
250400905000435,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009046,Universitário,1,0,43,163,3.79,3.41,970.6,400361.44,993.71,386601.87,481.37,402900.69,784.46,419020.38,NA
250400905000438,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009024,Louzeiro,1,0,54,190,3.52,2.74,492.98,96101,521.98,86427.46,258.94,105891.45,504.25,82199.95,NA
250400905000439,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,1,79,257,3.25,2.5,475.82,170017.66,544.78,156899.67,284.35,121534.95,465.3,114625.91,NA
250400905000440,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,144,486,3.38,2.77,1102.97,2052937.86,1126.44,2070305.85,591.03,1203110.35,901.42,1556431.93,NA
250400905000441,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009015,Estação Velha,1,1,234,830,3.55,3,533.31,251031.59,614.75,239241.78,300.08,166492.96,542.39,169516.3,NA
250400905000442,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,1,131,453,3.46,4.45,592.03,165237.43,635.7,149534.34,340.99,161758.01,577.05,137410.3,NA
250400905000443,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009021,José Pinheiro,1,1,181,654,3.61,3.95,360.6,146276.83,444.01,143055.45,202.61,100899.55,386.35,121497.52,NA
250400905000444,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009021,José Pinheiro,1,0,189,656,3.47,2.5,554.97,487371.48,806.85,505480.01,487.57,473817.29,829.88,522540.01,NA
250400905000445,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009017,Jardim Continental,1,1,79,296,3.75,4.5,328.94,98119.16,426,85516.8,175.51,66184.8,372.55,67089.93,NA
250400905000446,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,203,712,3.51,2.47,834.11,682210.6,886.52,678595.05,473.95,429084.13,740.33,473148.39,NA
250400905000447,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,1,70,260,3.71,3.31,484.43,114959.55,546.94,95288.52,263.64,104813.82,473.21,88824.77,NA
250400905000448,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,181,645,3.56,2.28,648.89,281574.29,734.06,255852.97,345.51,211224.95,648.71,199854.57,NA
250400905000449,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,110,358,3.25,1.92,799.04,460095.76,821.44,454541.12,440.41,317767.67,670.58,329552.63,NA
250400915000001,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400915,CATOLÉ,25040091500,CATOLÉ,2504009e3,CAMPINA GRANDE (demais setores),1,0,55,172,3.13,1.63,706,440090.22,732.64,437122.73,381.51,264257.62,592.55,285613.69,NA
250400915000002,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400915,CATOLÉ,25040091500,CATOLÉ,2504009e3,CAMPINA GRANDE (demais setores),8,0,204,789,3.87,3.5,402.89,64170.82,434.86,55312.07,246.29,72740.48,401.65,56182.46,NA
250400915000003,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400915,CATOLÉ,25040091500,CATOLÉ,2504009e3,CAMPINA GRANDE (demais setores),8,0,271,1011,3.73,3.41,246.12,54824.19,320.67,47489.63,204.98,63339.08,386.86,49145.83,NA
250400915000004,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400915,CATOLÉ,25040091500,CATOLÉ,2504009e3,CAMPINA GRANDE (demais setores),8,0,354,1281,3.62,2.88,469.12,161757.52,553.56,144071.56,264.77,124772.79,498.01,118520.58,NA
250400915000005,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400915,CATOLÉ,25040091500,CATOLÉ,2504009e3,CAMPINA GRANDE (demais setores),8,0,184,706,3.84,4.37,422.74,76968.85,460.26,66468.74,226.64,82219.54,405.27,74603.48,NA
250400915000006,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400915,CATOLÉ,25040091500,CATOLÉ,2504009e3,CAMPINA GRANDE (demais setores),5,0,70,258,3.69,3.06,423.74,105874.63,511.41,82541.3,293.43,135549.51,498.59,127972.83,NA
250400920000001,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,220,772,3.51,2.7,423.92,103345.18,512.43,79436.12,270.77,95377.01,445.41,79063.69,NA
250400920000002,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,225,825,3.67,3.57,271.93,79243.69,481.77,38981.18,250.79,92866.18,503.74,59011.14,NA
250400920000003,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,202,670,3.32,3.42,347.8,87665.61,444.66,68892.07,232.69,77562.71,440.16,55321.99,NA
250400920000004,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,271,917,3.38,2.6,522.74,179351.34,585.38,164110.88,294.58,153470.09,547.67,146699.53,NA
250400920000005,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),8,0,142,515,3.63,3.03,449.46,170981.73,564.81,149523.18,300.61,142710.42,489.66,139877.41,NA
250400920000006,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),8,0,116,477,4.11,3.74,502.09,132226.32,539.28,121868.37,266.67,147167.36,477.19,162959.71,NA
250400920000007,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),8,0,107,402,3.76,4.13,298,59476.04,430.89,28316.02,238.4,56232.96,400.08,29552.69,NA
250400920000008,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),8,0,121,460,3.8,3.79,482.01,116213.77,545.07,96862.5,251.05,101884.58,461.74,90045.23,NA
250400920000009,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),8,0,211,807,3.82,3.95,470.44,302877.11,554.54,310428.26,230.78,157558,454.72,208765.35,NA
250400920000010,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),4,0,21,69,3.29,2.61,587.62,681279.05,725.88,744963.24,411.05,314885.15,626.85,345695.36,NA
250400920000011,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,242,820,3.39,2.89,451.42,145253.08,554.54,121128.19,288.33,139221.92,541.29,124402.3,NA
250400920000012,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,227,730,3.22,2.68,273.5,136233.14,585.7,108629.01,181.05,100948.52,536.78,108380.15,NA
