Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250400905000351,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009004,Bela Vista,1,0,110,283,2.57,1.86,4607.71,24529325.25,4873.54,24650110.37,2995.11,17897883.42,4290.74,20093322.25,NA
250400905000353,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009004,Bela Vista,1,0,64,197,3.08,1.88,6690.16,27669236.48,7019.18,26704727.65,3672.6,27359407.01,5070.38,30710040.76,NA
250400905000354,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009032,Palmeira,1,0,154,450,2.92,2.18,1465.4,2302231.25,1535.18,2304752.64,879.34,1770522,1276.46,2064257.43,NA
250400905000355,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009046,Universitário,1,0,219,706,3.22,1.92,4385.79,12506286.73,4405.91,12474871.33,2379.2,9893151.99,3318.5,10683572.84,NA
250400905000356,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009028,Monte Santo,1,0,150,499,3.33,2.1,673.97,326012.23,771.73,297642.31,399.35,238669.94,666.61,220165.91,NA
250400905000357,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009006,Castelo Branco,1,0,239,868,3.63,2.12,1140.63,1518515.07,1239.14,1527634.34,672.88,995923.92,1055.16,1158713.44,NA
250400905000358,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,0,296,1109,3.75,2.58,493.03,76208.74,523.07,65098.72,256.58,90197.76,467.12,65810.81,NA
250400905000359,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,190,659,3.47,2.83,603.17,310332.37,703.09,291373.94,304.17,192292.05,557.48,211277.04,NA
250400905000360,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,242,804,3.32,1.85,1404.54,1988293.85,1484.27,1982796.24,750.23,1409164.79,1197.24,1714323.03,NA
250400905000361,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,219,721,3.29,1.55,1373.49,1604086.26,1399.05,1598151.78,703.63,1004346.37,1123.21,1132305.29,NA
250400905000362,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,15,52,3.47,1.12,819.47,231618.55,945.54,141082.1,439.83,257289.91,833.37,154106.25,NA
250400905000363,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,261,897,3.44,2.74,627.98,279713.67,694.5,263073.63,342.41,192772.72,578.91,188998.01,NA
250400905000364,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009011,Cruzeiro,1,0,179,652,3.64,2.69,1941.35,5280712.23,2032.17,5343562.45,1001.1,2907806.62,1519.7,3627895,NA
250400905000365,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,277,989,3.57,2.37,389.65,212442.97,477.58,218415.8,291.06,131300.19,470.55,127802.46,NA
250400905000366,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,216,794,3.68,3.22,442.21,113350.81,542.71,84404.48,237.56,91335.41,448.27,77851.94,NA
250400905000367,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009050,Velame,1,0,227,773,3.41,2.4,528.91,116307.39,591.44,92959.8,304.87,125448.81,532.45,97841.56,NA
250400905000368,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009009,Cidades,1,0,50,204,4.08,3.71,213.58,57870.62,410.73,29211.48,138.73,45030.99,385.37,29756.61,NA
250400905000369,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,249,905,3.63,2.68,597.13,119219.1,619.53,109777.78,310.16,153675.39,579.02,131156.71,NA
250400905000370,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,242,821,3.39,2.07,982.74,787544.79,1095.95,754039.23,534.28,614494.67,903.85,705746.12,NA
250400905000371,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,205,665,3.24,1.76,764.73,667028.18,950.12,652501.44,426.21,407561.2,786.51,468931.77,NA
250400905000372,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,121,358,2.96,1.79,623.95,128736.1,645.28,119291.69,432.07,204541.88,603.65,182086.19,NA
250400905000373,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,185,632,3.42,1.52,1001.89,1238524.69,1287.15,1223884.19,755.3,972963,1213.28,1007373.54,NA
250400905000374,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,218,720,3.3,1.27,1223.92,1152611.31,1246.79,1145599.82,700.94,799801.47,1056.08,830054.69,NA
250400905000375,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,197,741,3.76,3.08,448.53,200564.02,542.09,191627.02,308.8,180537.55,524.69,193516.66,NA
250400905000376,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,233,822,3.53,1.88,791.58,370504.93,865.9,340795.39,425.45,312210.24,752.21,306192.41,NA
250400905000377,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,265,929,3.51,2.3,1181.48,1284766.46,1218.26,1279935.88,611.07,769298.94,973.33,872966.18,NA
250400905000378,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009045,Três Irmãs,1,0,89,319,3.58,2.31,680.04,292063.82,720.52,280140.64,391.88,472653.84,699.03,629466.88,NA
250400905000379,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009035,Presidente Médici,1,0,215,715,3.33,2.17,1373.89,1272157.21,1406.6,1256358.95,735.13,874803.6,1091.51,909982.44,NA
250400905000380,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009035,Presidente Médici,1,0,172,595,3.46,2.71,1083.81,951182.84,1294.56,862703.91,639.2,649181.45,1088.86,616143.15,NA
250400905000381,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009035,Presidente Médici,1,0,307,1008,3.28,2.25,1134.98,1389057.26,1231.23,1388345.74,633.32,834438.98,1038.6,947710.68,NA
250400905000382,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,114,434,3.81,3.15,430.58,148587.17,577.48,114041.06,341.59,139363.98,574.98,100213.62,NA
250400905000383,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,241,825,3.42,2.77,1170.83,1510155.83,1205.85,1513109.21,646.53,987900.98,942.58,1161570.46,NA
250400905000384,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,221,781,3.53,2.02,1346.69,1233972.84,1384.27,1216303.51,704.2,900304.94,1082.1,974693.5,NA
250400905000385,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,226,792,3.5,2.54,1411.53,4517203.15,1470.07,4618959.88,693.67,1921558.88,1102.92,2605424.61,NA
250400905000386,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,102,269,2.64,1.82,904.9,503564.52,981.91,470448.64,599.95,403336.27,790.35,380719.89,NA
250400905000387,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009039,Santa Cruz,1,0,58,149,2.57,1.93,965.26,510580.2,999.73,494055.84,581.02,456063.61,886.06,424823.86,NA
250400905000388,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009018,Jardim Paulistano,1,0,135,484,3.59,2.74,1172.7,847655.69,1190.34,839348.74,550.67,569359.99,952.38,602261.57,NA
250400905000389,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009018,Jardim Paulistano,1,0,249,836,3.36,2.5,896.14,763912.88,961.8,756701.29,467.42,501866.39,815.38,591968.85,NA
250400905000390,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009018,Jardim Paulistano,1,0,228,797,3.5,3,1605.07,7482778.22,1671.03,7680970.99,812.21,3093229.94,1238.09,4190282.31,NA
250400905000391,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,259,980,3.78,3.26,278.69,87357.63,372.06,81857.47,170.74,63040.16,357.2,65288.2,NA
250400905000392,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009043,Serrotão,1,0,209,798,3.82,3.56,284.34,128215.53,453.65,127749.32,241.96,128704.94,478.88,141312.38,NA
250400905000393,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,223,774,3.47,1.99,652.87,432225.9,680.33,431721.17,347.72,310828.2,589.53,384630.22,NA
250400905000394,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,193,673,3.49,2.29,434.11,143184.57,629.95,83965.87,299.11,122405.97,609.26,60136.58,NA
250400905000395,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,284,982,3.46,2.16,629.83,357220.46,771,328320.02,343.47,243655.82,686.94,251389.73,NA
250400905000396,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,239,864,3.62,3.17,657.56,243639.41,707.91,226573.92,386.94,201175.86,612.94,180104.48,NA
250400905000397,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,226,777,3.44,2.46,794.69,491085.81,847.17,478999.91,457.77,384467.61,705.45,417840.39,NA
250400905000398,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009025,Malvinas,1,0,277,933,3.37,2.01,1052.18,872189.38,1095.7,860538.35,566.92,569640.32,910.09,602206.4,NA
250400905000399,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009037,Ramadinha,1,0,204,779,3.82,2.78,475.41,131394.17,613.82,84392.61,259.96,133846.38,572.59,115742.54,NA
250400905000400,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009031,Novo Bodocongo,1,0,72,291,4.04,4.72,803.75,2580939.51,904.22,2816390.14,375.88,940658.49,716.24,1553482.96,NA
250400905000401,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009031,Novo Bodocongo,1,1,163,647,3.97,4.1,382.24,93060.27,475.61,71217.36,228.44,73932.09,415.2,56768.66,NA
250400905000402,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009005,Bodocongó,1,0,169,652,3.86,2.63,1165.61,14811427.66,1287.5,16212554.15,623.18,6306002.76,1112.82,10730196.83,NA
250400905000403,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009051,JARDIM QUARENTA,1,0,113,386,3.42,2.03,1188.75,1200189.24,1221.17,1193267.7,569.41,682041.3,919,779964.47,NA
250400905000404,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009040,São José,1,0,201,574,2.86,2.26,1469.06,5420975.59,2420.34,6638853.56,949.57,3597358.03,2061.91,5525709.57,NA
250400905000405,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009008,Centenário,1,0,120,453,3.78,2.63,1700.48,3551661.24,1805.81,3581718.71,747.51,1893294.17,1329.27,2596509.39,NA
250400905000406,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,143,555,3.88,3.15,409.39,53088.79,450.33,39859.74,219.18,71070.03,400.36,57223.99,NA
250400905000407,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,99,371,3.75,4.95,343.28,82673.51,395.17,74570.22,193.02,67716.61,349.69,67896.76,NA
250400905000408,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009033,Pedregal,1,1,193,690,3.58,2.9,482.08,75256.43,502.93,67986.98,286.34,83201.04,411.06,68133.89,NA
250400905000409,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,140,382,2.73,1.47,2328.17,6396403.44,2526.7,6440559.68,1414.06,4350907.62,2013.78,4991327.33,NA
250400905000410,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,232,803,3.46,3.12,729.45,772668.24,1077.92,766119.56,418.48,457154.95,887.57,553559.96,NA
250400905000411,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009013,Dinamérica,1,0,287,880,3.07,1.59,1037.46,688491,1074.91,673031.28,619.96,551551.29,936.62,536645.98,NA
250400905000412,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009041,Santa Rosa,1,0,341,1148,3.37,2.48,751.6,784117.01,857.18,803829.04,439.99,432707.81,748.29,505340.82,NA
250400905000413,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,0,188,651,3.46,2.26,988.4,2276309.89,1055.79,2360842.58,488.94,1013455.35,850.47,1456790.63,NA
250400905000414,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,0,92,308,3.35,2.45,2706.34,11086762.71,2766.48,11167655.78,1360.5,6184586.52,2163.69,8109479.19,NA
250400905000415,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009036,Quarenta,1,0,196,657,3.35,2.14,750.99,1367818.42,908.6,1512575.09,449.71,793068.43,788.8,1124630.29,NA
250400905000416,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009015,Estação Velha,1,0,213,739,3.47,2.41,266.26,63277.14,375.58,48097.52,273.72,99531.23,460.99,81243.6,NA
250400905000417,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009016,Itararé,1,0,162,502,3.1,1.77,3055.41,11308137.59,3193.4,11378636.67,1736.15,7564672.24,2604.22,9091652.58,NA
250400905000418,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009016,Itararé,1,0,244,883,3.62,2.45,2314.39,9274282.12,2423.65,9448054,1109.28,4369681.46,1763.71,5796367.56,NA
250400905000419,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009044,Tambor,1,0,199,668,3.36,2.96,676.66,298253.17,712.46,288474.49,386.92,238898.65,619.3,238466.55,NA
250400905000420,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009038,Sandra Cavalcante,1,0,199,700,3.52,3.33,1361.14,3540104.7,1496.5,3690420.08,797.94,2220770.83,1322.74,2989238.02,NA
250400905000421,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009038,Sandra Cavalcante,1,0,181,660,3.65,2.11,4742.49,17936415.85,4768.84,17910271.92,2266.39,11803218.9,3532.9,13930375.92,NA
250400905000422,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400905,CAMPINA GRANDE,25040090500,CAMPINA GRANDE,2504009007,Catolé,1,0,236,805,3.41,1.83,3253.06,13417370.43,3621.33,13603565.9,1883.19,22063496.57,2954.66,31471312.01,NA
